date,us_ret_with_div_usd,us_ret_without_div_usd,rf_usd,australia_ret_with_div_usd,australia_ret_without_div_usd,france_ret_with_div_usd,france_ret_without_div_usd,germany_ret_with_div_usd,germany_ret_without_div_usd,japan_ret_with_div_usd,japan_ret_without_div_usd,switzerland_ret_with_div_usd,switzerland_ret_without_div_usd,united kingdom_ret_with_div_usd,united kingdom_ret_without_div_usd
2017-04-01,0.009655,0.008535,0.0005,0.018180798391133512,0.01771502408168324,0.037421912707606975,0.033876210027590226,0.012499586959968223,0.010974972228056767,-0.010572050738461791,-0.010621913526373872,0.037047016845460856,0.0253904876696025,-0.02172624669798262,-0.024354867803307534
2017-05-01,0.009335,0.006983,0.0006,-0.014996623209089788,-0.0207230771130833,0.0016742830930496222,-0.012127876635276036,-0.009444905261303371,-0.022597169747909596,0.04730921085393258,0.047183126979775336,0.009777522471070332,0.0037960622872716954,0.02200361856929378,0.016746492554134074
2017-06-01,0.009571,0.00769,0.0006,-0.015127828909838548,-0.017368741383231856,-0.03611845316478224,-0.04014054200569739,-0.03877744339891387,-0.041355963309000265,0.015056073775555623,0.013860899203333332,-0.014814462183881605,-0.015548040155517695,-0.019537754958469877,-0.021740229789617427
2017-07-01,0.020277,0.018893,0.0007,-0.027563800622877,-0.02770389279938512,-0.03286504153113623,-0.033612105202255105,-0.029277327523417274,-0.033004949374241255,0.015360540887640495,0.015237982022471952,0.008170752075681742,0.008096665180753027,-0.004508328614035273,-0.005173900078716653
2017-08-01,0.0016,-0.000638,0.0009,-0.007435822919065305,-0.01457376430132673,-0.01841947531727761,-0.01849417659925512,-0.024507012646237225,-0.024660201672733417,-0.02138839179450569,-0.021775876278022133,-0.009070556229366034,-0.00934339807085649,0.016887544761519768,0.010997079566059442
2017-09-01,0.023729,0.022122,0.0009,-0.00720130421614007,-0.012926158700777513,0.03547204412507354,0.03460983176835386,0.04941962436934455,0.04931524556205824,0.052241581805555715,0.044289236798888965,0.026801691795524718,0.026069542002723933,-0.032543781083058665,-0.03371878380449789
2017-10-01,0.019275,0.01819,0.0009,0.06489083970377485,0.06454695061255755,0.04150765132350487,0.04102642662593792,0.04228670274392177,0.04228670274392177,0.0633558864044943,0.06328521435955059,0.03953147921488909,0.03949060290178763,0.02615784558885026,0.024715214620209203
2017-11-01,0.027231,0.024905,0.0008,0.04209312898094497,0.035751233540472604,-0.0145382160295493,-0.015280293573618153,-0.010303775333815768,-0.010476792957506365,0.01740932510000004,0.017319817299999984,0.008662547049375302,0.008662547049375302,-0.020033971058788014,-0.022637123379284363
2017-12-01,0.012122,0.010264,0.0009,0.015281804505229868,0.013068848701359714,-0.011129883329503376,-0.01290667284648539,-0.008319865578911956,-0.008335583102230704,0.014278174199999993,0.01271293090000003,0.0014174891326292904,0.0014174891326292904,0.02937021000940021,0.02864153137905845
2018-01-01,0.050577,0.049625,0.0012,-0.041865177500251316,-0.04194362813876307,-0.0011326986750184176,-0.0012647599828156109,-0.009251713355349689,-0.009295345468525174,0.001338994264444393,0.0012313426333332433,-0.01811858730142135,-0.01811858730142135,-0.049536315712673695,-0.05004272976996538
2018-02-01,-0.039455,-0.041323,0.0011,0.010186040295919518,0.0034902021288927276,-0.041046007104376,-0.041371732239546155,-0.05605705861717991,-0.058235508052350005,-0.06682737516129023,-0.06722267258064507,-0.06938971132678451,-0.06943612163083546,-0.03910536004011145,-0.043520330355704906
2018-03-01,-0.018421,-0.020288,0.0011,-0.02245501885049639,-0.027401480016239432,-0.012441836852602584,-0.013627217212583087,-0.022144450492946333,-0.022282379557321264,-0.027893370457446887,-0.03713808393617035,0.0006311241453218486,-0.00690375552090261,-0.019966063632942177,-0.022512658516385176
2018-04-01,0.004679,0.00357,0.0014,0.04421924419439116,0.04374329568370672,0.06979651575600676,0.0655951893568707,0.04186537159887527,0.035064310413268185,0.044731862550537516,0.044679426015053814,0.05686596244851305,0.0427083474891603,0.05176264470385683,0.04911645900174744
2018-05-01,0.026146,0.023849,0.0014,0.035584909966724254,0.027931411515375704,0.04203209554909937,0.024948743504186854,0.04069105802588191,0.0244263225425021,0.005566475494505507,0.005461267967032946,-0.004687466453793365,-0.01006596453773334,0.06999500417748328,0.06511283959055691
2018-06-01,0.005359,0.003576,0.0014,0.03270053238096793,0.030376480389770366,-0.011110467771898391,-0.01527130329154891,-0.02055357652992562,-0.021480686403544835,-0.007032350999999992,-0.008257234000000002,0.015700617267498274,0.015513505502078972,0.011247455830449837,0.010369731419437311
2018-07-01,0.031573,0.030436,0.0016,0.026643161712468055,0.026539435091476493,0.02400244610562252,0.0235259296124517,0.0370977189059305,0.036777603063080644,0.02195738402333336,0.02183607465333348,0.050865524356406455,0.05067801896685209,0.023647396803601284,0.02313247297485188
2018-08-01,0.030233,0.027765,0.0016,0.029921399193256093,0.020668618203003364,0.0061738946115874604,0.006145450688490595,-0.008194967838399458,-0.0083156905754741,-0.009333033999999962,-0.009734503999999977,-0.0225158956221716,-0.02309737119612687,-0.007307537808510678,-0.014548839310917883
2018-09-01,0.000425,-0.001212,0.0015,0.004111666833194638,-0.0015680686372466779,-0.0006072487735151455,-0.001469554030239073,-0.029125177823090764,-0.02912630015942408,0.06543994460674174,0.057207412730337026,-0.016664876557063946,-0.017418971029330876,-0.00887667711870499,-0.009755890191367023
2018-10-01,-0.074045,-0.075113,0.0019,-0.051043704314442384,-0.05199090570440157,-0.05635328694028563,-0.05680477282581842,-0.04711830396396244,-0.04717968672397299,-0.09180596500000004,-0.09189498600000001,0.002770003221669981,0.002724019328528726,-0.04984185166892108,-0.05251197894159243
2018-11-01,0.018512,0.016171,0.0018,-0.04039020901545476,-0.05386919144846147,-0.008537340088700995,-0.009110633140443358,-0.011422448580077349,-0.011628035660682823,0.03815107947045426,0.03804566675795451,-0.0012163766903594553,-0.0012163766903594553,-0.008241087372403033,-0.012106326180775229
2018-12-01,-0.08989,-0.092124,0.002,0.005347096573720345,0.0028837483738317626,-0.018338550093145667,-0.020499270895606103,-0.0351119598878733,-0.03513258784463957,-0.11097354238202228,-0.11260052889887628,-0.05590971928972421,-0.05590971928972421,-0.024195286813013195,-0.02575488397820591
2019-01-01,0.088294,0.087067,0.0021,0.03989876125987979,0.03704392350345409,0.04965010771501133,0.049157697766158526,0.056918000528638935,0.0547883553219477,0.013060747805434758,0.01292422006413041,0.0675573379536818,0.06745127309851551,0.026576956541601415,0.02558215403940789
2019-02-01,0.032724,0.030666,0.0018,0.05664491208793421,0.0481872227650082,0.042994025819508286,0.04296266761908529,0.027912803035051503,0.026663098961036136,0.03861786410988999,0.03810655368791194,0.05299031816855582,0.05299031816855582,0.0178191609564613,0.01150945669791792
2019-03-01,0.012962,0.01114,0.0019,0.008461853659418095,0.003610914317989211,0.014266436953567663,0.012684568303275467,0.006434264490846164,0.004224527586402349,0.012048016272222517,0.001371365944444758,0.013067520476938377,0.0063376435576987245,0.016720305625882892,0.01203731351530335
2019-04-01,0.037893,0.0367,0.0021,0.01986172340863468,0.01948699009973298,0.054278528206231025,0.0492654422389176,0.07235275937048269,0.06887729489791705,0.0175961899999999,0.017526360299999988,0.05142725157991346,0.03854488817903623,0.03519834205208405,0.028930364361685612
2019-05-01,-0.061679,-0.063898,0.0021,0.04330237608822163,0.036683997601353324,-0.04249023561848575,-0.05812421694341652,-0.047856147132564586,-0.06594679749244658,-0.07146640791208803,-0.07158908681318688,-0.018484637718718444,-0.025681095100869245,-0.017193288484714464,-0.022528317862310576
2019-06-01,0.067279,0.065283,0.0018,0.03412023209868997,0.03183191149049813,0.04527187680900413,0.041359381583426336,0.03540766225529901,0.03404340349498014,0.003136325100000059,0.0016024762634410106,0.008549607466238562,0.008324881498587233,0.04637695147384613,0.04347822361905318
2019-07-01,0.011854,0.010702,0.0019,0.026638015474921284,0.026498974233476913,0.005705694780572701,0.003805168722236907,-0.005381137089911725,-0.0056772502595665575,0.022121844669565238,0.021976889208695782,0.008277074700000053,0.008227116900000109,0.03641251377176813,0.03518944910139643
2019-08-01,-0.020339,-0.022372,0.0016,0.008656545498450186,0.0018254573750553504,0.0024615462905022145,0.002439852617665439,-0.0052460922657920905,-0.005402015728187659,-0.052076223617021244,-0.05255445919148938,-0.012348194690448344,-0.012659534796535588,-0.01041620448042746,-0.019413714619572198
2019-09-01,0.016033,0.014169,0.0018,0.015555647895818092,0.009224204610785103,0.039428160683371294,0.03846381216421757,0.04237301001256011,0.04210561777153754,0.06857377784731189,0.05882572556344079,0.020332433651589765,0.019532106245824687,0.013729118967741982,0.01250924819662047
2019-10-01,0.019257,0.018086,0.0016,-0.002614657825095623,-0.0032636166512209908,0.01747586089362474,0.017452912248969055,0.036135890525673675,0.036135890525673675,0.05981114021195655,0.05971811291847828,0.008197269021251508,0.008116537090764986,-0.03260803252571698,-0.03556228173832654
2019-11-01,0.034999,0.032986,0.0012,0.02138785487763295,0.016496164834510108,0.0314513782995387,0.030654976656700583,0.03324611681543743,0.033206099883684725,0.0208499954000001,0.02073929419999998,0.023874246810365207,0.023874246810365207,0.0047960941305884575,0.00012907942437911935
2019-12-01,0.028489,0.026242,0.0014,-0.028354876751560898,-0.03037377836547117,0.008287236624293648,0.004802416332616355,0.0014101197777756092,0.0012375448998112049,0.012982848100000055,0.011346305000000001,0.0013303327316105396,0.0013303327316105396,0.017152622280906193,0.015703863509619387
2020-01-01,-0.001728,-0.002849,0.0013,0.0520498515789809,0.052010897355918795,-0.016585295920886534,-0.016967888711299284,-0.011322813916561425,-0.011323096323121229,-0.02061373700000002,-0.02074342600000001,-0.013097806967316328,-0.013187727982251762,-0.026492240872208694,-0.027642441334506107
2020-02-01,-0.077918,-0.079868,0.0012,-0.05399009056887727,-0.05935793953826507,-0.05741207792612979,-0.057428506749885644,-0.0635914648723308,-0.06615694389331883,-0.09035964079120873,-0.09096133393406591,-0.06813354613285838,-0.06813354613285838,-0.08152019413973577,-0.08526431740878548
2020-03-01,-0.141733,-0.143685,0.0013,-0.1597237415168865,-0.16554702079382433,-0.17052502183731666,-0.17217485769092877,-0.15752933433134164,-0.15758740483460065,-0.07978215502150532,-0.09038061777419337,-0.08372708769646964,-0.09173782788795082,-0.10960191323219359,-0.11244563552421394
2020-04-01,0.129674,0.128408,0.0,0.08096659205906209,0.08080434461869457,0.0684726977658725,0.06735264728641344,0.11891930900772696,0.11561898825730865,0.043819426500000036,0.04373937019999996,0.05726315839045415,0.04329739263399324,0.045478794269710354,0.04296135191635275
2020-05-01,0.053739,0.051688,0.0001,0.016487444906306603,0.015310444222679243,0.03826695798893387,0.03324675281400946,0.06422380186842402,0.05542558740878323,0.06878917089999992,0.06861596240000001,0.0309057901708083,0.026726766726264728,0.04093400768411626,0.03772659033685555
2020-06-01,0.025299,0.023522,0.0001,-0.03303326774439774,-0.03475805088098294,0.009366812642410682,0.006534885605391505,0.005688048358770903,0.0004800643572164809,-0.00031594099999998626,-0.001605237000000037,0.0007146825430937032,0.0006466019998290218,-0.0043706983418349,-0.005584512702611177
2020-07-01,0.055531,0.054411,0.0001,-0.010169652931377726,-0.01030031107363627,-0.04285637219742355,-0.04730756021953353,-0.0229796583283427,-0.024908702941852434,-0.04797494653191503,-0.04812172130851067,-0.015503393341690153,-0.016399338690095244,-0.04830459936075904,-0.05036142988733172
2020-08-01,0.068442,0.066798,0.0001,0.01496154933666527,0.00907256558656111,0.0041163064023668205,0.004106108095680794,0.01879299281927138,0.017172851180796256,0.07856728480000008,0.07808350819999998,-0.000663773937852441,-0.0009906993276613818,-0.011984654145598461,-0.018039645468545973
2020-09-01,-0.035056,-0.036515,0.0001,-0.03607727732848842,-0.03994578089244194,-0.015244827661858196,-0.01669880887254971,-0.005378133059227741,-0.011220277847518001,0.005754740880000053,-0.002097508947368265,0.009333843845379608,0.008542805766148298,0.0012701804318377974,0.0006032384044953876
2020-10-01,-0.020178,-0.021218,0.0001,0.03612156013739676,0.03441805247611307,-0.03159842242564581,-0.03160413967284159,-0.07850179308506122,-0.07943846925135956,-0.027026050999999995,-0.027096785000000012,-0.0557863781879564,-0.05581543144434331,-0.037661250025423865,-0.03947284154491537
2020-11-01,0.123707,0.122019,0.0001,0.07752077161676763,0.07519578216015121,0.17153512068939625,0.1713548588315914,0.1278608654964315,0.12719451120351755,0.0934062897083332,0.09329718774999995,0.08833722209565487,0.08721841686872578,0.10447148650295524,0.1016419437693592
2020-12-01,0.045048,0.043244,0.0001,-0.01772537293441334,-0.01914739246309094,-0.012353015163609427,-0.013914875216863853,0.011440728407248635,0.010992042017159864,0.030442287699999904,0.028982116399999924,-0.002591259370389176,-0.0028648852806769654,0.01921198082224218,0.01728631618898313
2021-01-01,-0.000631,-0.001611,0.0001,-0.01875410433714708,-0.018819398471084492,-0.027783212729840634,-0.028697866042371456,-0.0007181432548529765,-0.0007184400109704336,0.002985701400000096,0.002860992800000073,-0.011177782936170111,-0.011255158955319144,-0.021418986602155354,-0.02197778821552676
2021-02-01,0.029196,0.027888,0.0,0.010111475850070883,0.0057353332261316226,0.058902761907739354,0.058901350975574474,0.02830079409330244,0.02574814291119565,0.04018996503578953,0.03973608946526319,0.012492400941007453,0.012492400941007453,0.00020001184841000885,-0.005574981984444949
2021-03-01,0.030573,0.029086,0.0,0.026730228129973943,0.01936230998643329,0.07803927013565803,0.0769819214476728,0.09000422374145534,0.0898958007570998,0.08783704065217379,0.07786313759239127,0.1064135891179172,0.09758753349686655,0.048893345415068845,0.043234630432676724
2021-04-01,0.04819,0.047301,0.0,0.03827415037164017,0.03799912843435904,0.0443618147697451,0.0408393721616882,0.009130257635470151,0.002329943648073707,-0.027183286999999945,-0.02724200099999996,0.007585229388274328,-0.004600952282217907,0.0443071093035321,0.040822547177486346
2021-05-01,0.007092,0.005786,0.0,0.014393139953651879,0.010698805579427928,0.01973937993940389,0.009775773547505473,0.009992277493784174,0.00087073856417752,0.01140836529999989,0.01110892369999994,0.01145837665773608,0.008045577839754348,-0.004054594714321125,-0.00693057751835402
2021-06-01,0.023422,0.022021,0.0,0.04073309765889044,0.0352986426715165,0.02262214096014259,0.019762572129266243,0.024133051340421652,0.022838146400016468,0.02612457883076935,0.024844430171428566,0.04334528319798481,0.04302864618253466,0.0035745360801424653,0.0015831026652406432
2021-07-01,0.011828,0.010952,0.0,0.03998573126660365,0.03980165223415133,0.034524887167853846,0.03371510878930706,0.026000890068860638,0.024914097584028516,-0.02312629899999996,-0.023254736000000054,0.03125155294576132,0.031124969807852843,0.023912298514991326,0.021658346838970166
2021-08-01,0.027146,0.025841,0.0,0.04301008164549569,0.038132635332420506,0.008494141985221138,0.008438582079714374,0.027717874213104343,0.027688402482068275,0.03141622480000006,0.031001748200000012,0.019813027269733885,0.019579960584469314,0.02285095070209442,0.01368767617447264
2021-09-01,-0.042243,-0.043531,0.0,-0.014303217077680341,-0.023593964013129076,-0.02725256417620059,-0.028683758431789275,-0.03474783112316193,-0.035856848619379544,0.042238311500000014,0.03233388529999992,-0.04783596742373364,-0.04851054976635616,-0.01120014166654526,-0.013120153165380177
2021-10-01,0.064651,0.06376,0.0,-0.009864553001834864,-0.010222225124662754,0.07408755973271575,0.07404430520310368,0.03349302146663824,0.03342017867198277,0.020360736022727144,0.02029846410227254,0.03550438842043735,0.035471920616451325,0.01411886657981154,0.013267980002744206
2021-11-01,-0.01835,-0.019707,0.0,0.009269093941152606,0.004770963448747834,0.013381235038542494,0.011908104134548125,-0.014076570567624236,-0.01430521331464596,-0.03644856399999996,-0.036549703000000044,-0.01139898795854044,-0.01139898795854044,-0.000438713064473073,-0.0030160479351556413
2021-12-01,0.033341,0.031573,0.0001,0.04953594059858846,0.047777103521216,0.055771600066400806,0.055279059721369705,0.0490282071520749,0.041596557427059144,0.030359822299999895,0.028797602300000058,0.05955563306592371,0.05955563306592371,0.05397663995084567,0.05121759883647292
2022-01-01,-0.059822,-0.060568,0.0,-0.0671078322987465,-0.06715256101392753,-0.03903121736096127,-0.039756336734116604,-0.03627238133180155,-0.03627238133180155,-0.03979055503448259,-0.039922551999999834,-0.06131971852463236,-0.06139967551930148,-0.024219305916414413,-0.02485118516739193
2022-02-01,-0.021838,-0.023121,0.0,0.01765569604268369,0.007508891298646958,-0.0510849364930831,-0.0512652486416425,-0.06102427996087767,-0.06328656710758673,-0.005299245000000008,-0.005779937000000013,-0.014327825634400604,-0.014327825634400604,-0.007882716305760873,-0.011220478882939644
2022-03-01,0.030506,0.02894,0.0001,0.04101205397752894,0.03633172634248716,0.034999362945466794,0.034171358279744046,0.01785308703484878,0.017691950597876316,0.08019749922857122,0.0680801086749998,0.026561194966189694,0.019277641223252928,0.043542985406136436,0.036286136547236
2022-04-01,-0.089387,-0.090295,0.0001,-0.0016467410885390166,-0.00186491696034774,0.0017888935590115729,-0.0037870335792833387,0.00030536467703434766,-0.003465518069980522,0.0394725139240506,0.03940952349367066,0.021061355487431266,0.00987974814212822,0.018407723899605655,0.0143650275518441
2022-05-01,-0.002113,-0.00374,0.0003,0.008870873016332936,-0.007050001900866243,0.017544378269329197,0.003798951654301108,0.04075591814600177,0.015380747049966947,0.016500908608974463,0.016363883108974298,-6.099475274512489e-05,-0.004198084712549011,0.04309816359558605,0.03866212764688859
2022-06-01,-0.083998,-0.085822,0.0006,-0.09190529551800719,-0.093449200895516,-0.06911843699999998,-0.07159269400000001,-0.11936208400000003,-0.12055996199999996,0.022583525599999987,0.02099620376,-0.08756856664402835,-0.08787721387406622,-0.04506350014350635,-0.047600680515259675
2022-07-01,0.090351,0.089287,0.0008,0.09149511392211185,0.09075214731950121,0.1478662945997542,0.14647901138802122,0.0954854197386803,0.09472913701293284,0.06717676208904089,0.06702445424657522,0.04918162848575869,0.049090779500058135,0.06955631343155089,0.06009325513973485
2022-08-01,-0.036233,-0.037918,0.0019,-0.0008423866135326419,-0.0057783508618876045,-0.04385238200493635,-0.04389856915865342,-0.05210792867054992,-0.05244266959028532,-0.0015884641540542255,-0.0020281125729730842,-0.043942068474102425,-0.04419364979530882,-0.022050139181507,-0.03088774924634885
2022-09-01,-0.091323,-0.09303,0.0019,-0.021355086508769383,-0.03387551404557043,-0.04010075941438551,-0.04103228463077102,-0.0618909039407014,-0.0623411834734825,0.0012140176285715398,-0.008397660542857177,-0.05586539501362675,-0.05705852022678626,-0.006712967769964773,-0.00853905735167848
2022-10-01,0.077394,0.076265,0.0023,0.10310633106351652,0.10243766573483515,0.07407417403408112,0.07404992233804952,0.08249077864047516,0.08245267135844925,0.08056178001470582,0.08049360413235274,0.06695013793813542,0.06691901439301562,0.029276886260148238,0.028124258527002954
2022-11-01,0.052354,0.050479,0.0029,0.02842552932640996,0.024294699828532496,0.04737741457824729,0.04676974279080648,0.0504349845452805,0.050412334246143775,-0.004253505405714342,-0.004369693897142923,0.013814118839635237,0.013814118839635237,0.033262502353338386,0.02977435630660863
2022-12-01,-0.057119,-0.059152,0.0033,-0.055089503893301806,-0.05692557595435688,-0.07405491095307315,-0.0766740538268339,-0.07164032597488423,-0.07470775902709825,-0.0974184004054055,-0.09908078783783791,-0.06534621199478297,-0.06541337172796724,-0.051523792761083764,-0.052921779214532005
2023-01-01,0.071823,0.070884,0.0035,0.030849633982573677,0.030655701119712386,0.07991779372019114,0.0789038285585042,0.07665332911209966,0.07665332911209966,2.2491155844184263e-05,-0.0001235227610388856,0.05033759608189614,0.050250720218297795,0.03812990380779602,0.03749044445158134
2023-02-01,-0.024666,-0.026252,0.0034,-0.01588135551428993,-0.021077679888292455,0.022868206211026143,0.022652775068594755,0.021811341912194138,0.01893521921185748,0.03652349046400016,0.03599156029600015,-0.013086298839922073,-0.013086298839922073,0.03293122024662365,0.028779024880238646
2023-03-01,0.02395,0.022043,0.0036,0.028457504582834137,0.018453899977231902,0.01287823206077876,0.011943117558696592,0.013120591844851148,0.012945239809653675,0.0164927386,0.004608584899999935,0.025323176833965677,0.01820724302099941,-0.03390233595551162,-0.040102817744933295
2023-04-01,0.008976,0.007865,0.0035,0.015229419146949752,0.014688105649043104,0.009088074743696328,0.0036733585082557862,-0.007950088248531273,-0.012174439716995167,0.027465000000000073,0.02739760449999995,0.0011049301888139684,-0.007384077959523783,0.005491413743307305,0.0014240550829021092
2023-05-01,0.000708,-0.001057,0.0036,-0.022296023199157022,-0.02621386930483216,-0.031558394802981504,-0.043479868895003215,-0.013187739157449196,-0.03854233170773902,0.06006164061643826,0.059914496267123196,-0.023783139097845685,-0.027859916225314252,-0.04989360014979183,-0.05368646481416217
2023-06-01,0.066183,0.064342,0.004,0.008285111503753884,0.006521514939937356,0.04170293530671576,0.03914437383978786,0.03037872011608833,0.02806729207349634,0.10566904294647883,0.10414746754929571,0.00935089988276605,0.00899954251737789,-0.006523548623014186,-0.009154030344088016
2023-07-01,0.035618,0.034672,0.0045,0.024296457915247816,0.02404710093147444,-0.012934354614620114,-0.01416078586753411,0.0009586598337398833,0.0005623318225354001,0.01468682879999994,0.014551573000000095,-0.028147477911200425,-0.02822317706209021,0.004551375709625383,0.0029368940318079684
2023-08-01,-0.020608,-0.022266,0.0045,0.03238079745297573,0.025336970815294624,-0.01718914907479374,-0.017215935069477606,-0.02009012626461959,-0.020239964923739695,0.0337288867710146,0.03329082778115966,-0.017539909039873347,-0.017833782528016817,-0.0073344453386589015,-0.015393456186998278
2023-09-01,-0.04739,-0.04886,0.0043,-0.016445367545213974,-0.024171504878132244,-0.018465383792166556,-0.0192211149531486,-0.01402969695464773,-0.014176787717391393,0.01957805241323518,0.01088743351470578,0.009465412636200154,0.008074114317020653,0.048967506200920496,0.04741099533942328
2023-10-01,-0.028865,-0.029857,0.0047,-0.026331545186702332,-0.02742556365605786,-0.026742015904590577,-0.02683154251964026,-0.03562177648764786,-0.03565012976431603,-0.01491279140298496,-0.014981678447761104,-0.04785207701951577,-0.054712995150343446,-0.025632995423490845,-0.026630313193018562
2023-11-01,0.092053,0.090037,0.0044,0.022576612934910756,0.018173178245420862,0.033302332726592,0.03277335814668625,0.054148295841112803,0.05412682923370893,0.05424595700000001,0.05413067090000001,0.028558426252790925,0.028558426252790925,0.006923329278965884,0.0021967367214763556
2023-12-01,0.053604,0.051476,0.0043,0.042336473403914665,0.04085128372544444,0.027815597938940284,0.02584370581516171,0.018712037712521834,0.01856264050287848,-0.03194264934782609,-0.03360594668115946,-0.007866222509789855,-0.007943043484225698,0.025892584961634046,0.02463546760334201
2024-01-01,0.007561,0.006743,0.0047,0.02079242929751368,0.020503389530696303,0.01919818608952184,0.01829390405741793,0.004613666435094865,0.004527400056922648,0.08910629723529406,0.08897717185294107,0.005371731821288694,0.0052693018202321085,-0.015316851663412345,-0.016339843399181153
2024-02-01,0.050583,0.049052,0.0042,0.029421009420607103,0.0232050314896044,0.04583297971549172,0.04409082955025512,0.041710952568980275,0.039236978127527466,0.06431450601194033,0.06386353681194046,0.03744616765441644,0.03744616765441644,0.011028224815898824,0.006560283930340471
2024-03-01,0.03245,0.030938,0.0043,0.023337425554803337,0.016805290100274428,0.016739617241103844,0.015829455267516,0.0314909535656025,0.031374488258647526,0.042824680300000084,0.032797474999999965,0.04625385276950422,0.03887692243761309,0.040031887762840945,0.03396258452851386
2024-04-01,-0.042724,-0.043636,0.0047,-0.021016846791147792,-0.021469093808206385,-0.0053412581685937655,-0.011342099241887338,-0.00822507707478548,-0.014151789491794076,0.015907977261538475,0.015857468538461372,0.004303435316833637,-0.00046381233230208263,0.042667220068019374,0.03899505300573636
2024-05-01,0.046553,0.044979,0.0044,-0.009004354429444694,-0.013686596989028077,0.0071955203270304136,-0.0058786234400369786,0.021678294231563422,0.0031760539188527837,0.02102595887500014,0.020840433843750006,0.05240546189949091,0.048369161882951595,0.016847673398908025,0.010782423952295117
2024-06-01,0.026073,0.02438,0.0041,0.0066139689995181605,0.005023685504546904,-0.05770121275109186,-0.06024766930131009,-0.006515055240174705,-0.008611552445414894,0.03120742267936505,0.029890276571428398,-0.02273764869753314,-0.023011777929924815,-0.022790049959421244,-0.02556868012551128
2024-07-01,0.019878,0.019,0.0045,0.033240882667376015,0.03306616522068029,-0.005109444729233914,-0.006289328706481023,-0.004033803091039068,-0.004339441828782098,-0.004150419999999988,-0.004275279999999992,0.008229645033687172,0.008146117211377923,0.021067418509743696,0.020254868579829166
2024-08-01,0.021572,0.020203,0.0048,0.00733978016016823,0.002889117473385383,0.0017929519582666753,0.001434633321742318,0.0016045391745462823,0.001481661858421024,-0.0961394243235294,-0.09651451335294114,-0.03330201175596248,-0.033517198991163344,0.002582658117265435,-0.004345150438007095
2024-09-01,0.020969,0.019485,0.004,0.01652844799355968,0.008232198412466474,0.0011088013197044777,0.0003643140770892561,0.018566801335374583,0.018563804975143983,-0.042409078857142846,-0.050981435714285706,-0.02389366961978978,-0.024809964132158524,-0.03752660759512827,-0.03921609412323179
2024-10-01,-0.008298,-0.009139,0.0039,-0.001559679550746207,-0.0019283252492536818,-0.03315804616429552,-0.03340316887526373,-0.0017818000124827371,-0.0018322719985313096,0.06251094108955235,0.06243070667164208,-0.01511652800792429,-0.015135220216365375,-0.0038409308026526867,-0.0050182478001226105
2024-11-01,0.064855,0.063463,0.004,0.062632354767157,0.058882831755514786,0.004212923434233851,0.003913930003295318,0.04613024898342899,0.046108235051737,0.02324043973846135,0.023133712861538314,0.022759824090909264,0.022759824090909264,0.05068076666899035,0.04644219940353267
2024-12-01,-0.031582,-0.033469,0.0037,-0.00017645567919144511,-0.001577184737606263,0.049962308826413615,0.045087372567752304,0.02131411158623986,0.02092624629746953,0.041278797399999956,0.03966503379999997,0.001022529977175335,0.0009454414358058827,-0.0042677299248833345,-0.005491482386336677
