,date,weighted_carry_AUD,weighted_carry_CHF,weighted_carry_EUR,weighted_carry_GBP,weighted_carry_JPY
0,2002-04-01,0.018133333333333265,0.0013645112698412673,0.0,0.0076773,0.0118
1,2002-05-01,0.02013333333333333,0.0021883536666667002,0.0,0.007778999999999999,0.011600000000000001
2,2002-06-01,0.021733333333333334,0.002201353166666667,0.0,0.007891933333333333,0.011466666666666733
3,2002-07-01,0.021266666666666663,0.002623128260869566,0.0,0.0075684666666666345,0.011333333333333398
4,2002-08-01,0.021533333333333328,0.0035388598412698664,0.0,0.0075218,0.011066666666666666
5,2002-09-01,0.021066666666666668,0.003823336349206367,0.0,0.007429066666666665,0.011200000000000002
6,2002-10-01,0.021133333333333337,0.0036738208695652327,0.0,0.007446699999999999,0.011
7,2002-11-01,0.023,0.0026583404761904997,0.0,0.008604733333333333,0.008733333333333333
8,2002-12-01,0.023266666666666665,0.002655366833333333,0.0,0.008925899999999997,0.008266666666666667
9,2003-01-01,0.023399999999999997,0.0026042150793651,0.0,0.008975433333333333,0.007933333333333334
10,2003-02-01,0.0232,0.0026025421666666664,0.0,0.008280833333333333,0.007866666666666732
11,2003-03-01,0.023533333333333267,0.003322687619047633,0.0,0.008083433333333334,0.007666666666666666
12,2003-04-01,0.023666666666666662,0.0035540636666667,0.0,0.008019933333333333,0.0077333333333333325
13,2003-05-01,0.0237333333333334,0.0035383050000000003,0.0,0.008041733333333332,0.007599999999999933
14,2003-06-01,0.0242,0.002938684500000033,0.0,0.008665533333333333,0.006333333333333399
15,2003-07-01,0.024466666666666664,0.0029546682608695665,0.0,0.008134066666666665,0.006400000000000067
16,2003-08-01,0.024933333333333335,0.0030971110000000334,0.0,0.008141633333333334,0.006600000000000066
17,2003-09-01,0.02553333333333333,0.0031375913636363666,0.0,0.008722333333333332,0.006600000000000066
18,2003-10-01,0.025799999999999934,0.0032362298550724666,0.0,0.009011266666666667,0.006733333333333398
19,2003-11-01,0.02799999999999993,0.0032238925000000335,0.0,0.0095681,0.006866666666666667
20,2003-12-01,0.029133333333333334,0.003210571428571433,0.0,0.0097288,0.006666666666666665
21,2004-01-01,0.029933333333333333,0.0031050203333333666,0.0,0.009984366666666668,0.006466666666666733
22,2004-02-01,0.03013333333333333,0.0030065518333333334,0.0,0.010388466666666665,0.006400000000000067
23,2004-03-01,0.029733333333333264,0.0029723531884058,0.0,0.010822433333333333,0.006466666666666667
24,2004-04-01,0.029733333333333334,0.0029775018333333333,0.0,0.011049066666666666,0.006666666666666666
25,2004-05-01,0.028733333333333267,0.0033921554385965003,0.0,0.011095733333333333,0.007466666666666667
26,2004-06-01,0.026866666666666664,0.0037717865151515335,0.0,0.011099133333333332,0.0091333333333334
27,2004-07-01,0.025933333333333336,0.0038253287878787998,0.0,0.010956733333333333,0.009866666666666732
28,2004-08-01,0.02506666666666666,0.004026959393939399,0.0,0.010942799999999964,0.010600000000000064
29,2004-09-01,0.023733333333333332,0.004252074393939399,0.0,0.010289666666666666,0.011800000000000064
30,2004-10-01,0.022466666666666666,0.0047306965079365335,0.0,0.009535699999999998,0.013000000000000067
31,2004-11-01,0.02113333333333326,0.00537163,-0.0,0.008745300000000001,0.014466666666666732
32,2004-12-01,0.019733333333333332,0.006002177121212133,-0.0,0.008070099999999998,0.015666666666666666
33,2005-01-01,0.018733333333333397,0.0065297692063492,-0.0,0.007543866666666699,0.016733333333333267
34,2005-02-01,0.0190666666666666,0.006976046333333333,-0.0,0.0070689666666666675,0.017799999999999996
35,2005-03-01,0.01893333333333333,0.0076789458730158995,-0.0,0.006724533333333332,0.019266666666666668
36,2005-04-01,0.0177333333333334,0.008056826031746,-0.0,0.0061778666666667,0.0200666666666666
37,2005-05-01,0.016399999999999932,0.008497792833333366,-0.0,0.0055791666666666325,0.02093333333333333
38,2005-06-01,0.0152,0.009025995909090931,-0.0,0.0048714666666666686,0.021933333333333395
39,2005-07-01,0.013866666666666735,0.009679078730158698,-0.0,0.0036264666666667,0.0232
40,2005-08-01,0.012333333333333335,0.010313729696969698,-0.0,0.0027488333333332998,0.024533333333333397
41,2005-09-01,0.011666666666666667,0.010650267878787898,-0.0,0.0024228666666666664,0.025200000000000063
42,2005-10-01,0.009999999999999998,0.011359485396825367,-0.0,0.0015233666666666992,0.02693333333333333
43,2005-11-01,0.008799999999999933,0.011481493030303033,-0.0,0.0010282333333333342,0.0281333333333334
44,2005-12-01,0.0078666666666666,0.011723082666666666,-0.0,0.000624399999999967,0.028999999999999998
45,2006-01-01,0.0071333333333333335,0.012118368412698397,-0.0,0.00014560000000003504,0.02970933333333333
46,2006-02-01,0.005933333333333332,0.012410798333333334,-0.0,-0.000460033333333334,0.030733333333333335
47,2006-03-01,0.004866666666666732,0.012556001884057932,-0.0,-0.000975299999999966,0.031696666666666595
48,2006-04-01,0.004400000000000001,0.0128483261111111,-0.0,-0.0013346666666666667,0.0326
49,2006-05-01,0.004800000000000003,0.012826691428571431,-0.0,-0.0014949999999999985,0.03253333333333333
50,2006-06-01,0.004066666666666667,0.013257641428571465,-0.0,-0.002050066666666667,0.033333333333333395
51,2006-07-01,0.00393333333333333,0.013441015714285732,-0.0,-0.002422600000000034,0.033466666666666665
52,2006-08-01,0.005399999999999997,0.012856371212121232,-0.0,-0.0014525,0.032986666666666734
53,2006-09-01,0.005800000000000069,0.0123221033333333,-0.0,-0.0010499666666666332,0.03269333333333333
54,2006-10-01,0.00633333333333333,0.011942066363636367,-0.0,-0.0006608000000000007,0.03255333333333333
55,2006-11-01,0.007000000000000006,0.011713460909090931,-0.0,-0.00031519999999999926,0.032119999999999996
56,2006-12-01,0.0071333333333333335,0.011371973921568666,-0.0,-9.44333333333334e-05,0.03186666666666666
57,2007-01-01,0.007399999999999999,0.010898435873015866,-0.0,0.0005541000000000018,0.03186666666666666
58,2007-02-01,0.007066666666666739,0.010662261499999964,-0.0,0.0008523333333333669,0.03099999999999993
59,2007-03-01,0.007533333333333331,0.010467084090909101,-0.0,0.0008315333333333331,0.03093333333333333
60,2007-04-01,0.0078000000000000656,0.010287110877192966,-0.0,0.0011299666666667017,0.031066666666666597
61,2007-05-01,0.007066666666666739,0.009977205833333298,-0.0,0.0015247333333333682,0.030933333333333264
62,2007-06-01,0.007266666666666662,0.009620939047619032,-0.0,0.0018339333333333336,0.03066666666666673
63,2007-07-01,0.007666666666666664,0.009027575303030298,-0.0,0.002346533333333333,0.03033333333333333
64,2007-08-01,0.008400000000000005,0.009610930909090931,-0.0,0.0030982000000000023,0.031000000000000062
65,2007-09-01,0.009866666666666666,0.009888485833333334,-0.0,0.003956466666666665,0.030733333333333397
66,2007-10-01,0.012199999999999997,0.008744329130434799,-0.0,0.003967133333333298,0.028200000000000065
67,2007-11-01,0.014533333333333398,0.008916522272727233,-0.0,0.0047952666666667,0.027333333333333265
68,2007-12-01,0.015133333333333405,0.008918947058823498,-0.0,0.004464766666666703,0.027733333333333332
69,2008-01-01,0.02226666666666667,0.005174990952380965,0.0,0.0060655000000000014,0.019933333333333397
70,2008-02-01,0.03086666666666666,0.002141810634920633,0.0,0.008606733333333332,0.014733333333333399
71,2008-03-01,0.03406666666666666,0.0016729035087719342,0.0,0.0103643,0.013000000000000067
72,2008-04-01,0.03326666666666667,0.0022292459090908997,0.0,0.010229366666666634,0.013400000000000066
73,2008-05-01,0.03393333333333333,0.002057281333333333,0.0,0.010554633333333334,0.012133333333333399
74,2008-06-01,0.033666666666666664,0.0020542430158730003,0.0,0.0105648,0.012666666666666732
75,2008-07-01,0.03306666666666666,0.0019436805797101338,0.0,0.010140666666666666,0.0129333333333334
76,2008-08-01,0.03013333333333333,0.002022047,0.0,0.009920633333333333,0.0129333333333334
77,2008-09-01,0.02453333333333333,0.00488449,0.0,0.007735333333333332,0.018133333333333335
78,2008-10-01,0.0056999999999999985,0.009697362727272767,0.0,0.01208693333333333,0.022866666666666667
79,2008-11-01,0.01599999999999993,0.011064547692307733,0.0,0.006956133333333333,0.004933333333333333
80,2008-12-01,0.017466666666666596,0.01108313,0.0050753968253968,0.0,0.0034333333333333668
81,2009-01-01,0.018133333333333335,0.006174162000000067,0.004788412698412699,0.0,0.0010000000000000334
82,2009-02-01,0.013333333333333336,0.006999980370370399,0.0,0.003101266666666667,0.001500000000000033
83,2009-03-01,0.013933333333333334,0.006379913015873066,0.0,0.002537966666666667,0.0013999999999999998
84,2009-04-01,0.014733333333333334,0.005331692121212133,0.0,0.0021471,0.0009666666666666998
85,2009-05-01,0.017066666666666733,0.0031914796078431327,0.0,0.0026265000000000333,-0.0
86,2009-06-01,0.019066666666666666,0.0020191298245614666,0.0,0.0028372333333333334,-0.0005666666666666667
87,2009-07-01,0.018600000000000064,0.0018547695652173333,0.0,0.002170433333333367,-0.0006666666666666999
88,2009-08-01,0.02,0.0015077546031746667,0.0018682539682539664,0.0,-0.0008
89,2009-09-01,0.0208,0.0011773307936508,0.001740303030303,0.0,-0.0009666666666666667
90,2009-10-01,0.0236,0.0010333111111111332,0.0016583333333333333,0.0,-0.0009666666666666667
91,2009-11-01,0.024933333333333335,0.0006097614285714665,0.0016873015873015665,0.0,-0.001
92,2009-12-01,0.0260666666666666,0.0006958672727273333,0.0016401515151515,0.0,-0.0007999999999999999
93,2010-01-01,0.026666666666666665,0.0007309373333334,0.0015991666666666333,0.0,-0.0008333333333333332
94,2010-02-01,0.026466666666666666,0.0006083783333333333,0.0015723333333333331,0.0,-0.0008333333333333335
95,2010-03-01,0.027333333333333328,0.0008948151515151999,0.0,0.0013849666666666668,-0.0006666666666666334
96,2010-04-01,0.02833333333333333,0.0014137100000000667,0.0,0.0011863999999999664,-0.0003333333333333333
97,2010-05-01,0.029066666666666664,0.0024539349999999995,0.0,0.0008237666666666666,0.00019999999999999993
98,2010-06-01,0.029133333333333334,0.002681728333333333,0.0,0.0006946333333332999,0.00046666666666666655
99,2010-07-01,0.029533333333333397,0.001514325396825333,0.0014627272727272998,0.0,0.00013333333333333323
100,2010-08-01,0.029466666666666662,0.0007562043333333333,0.0019183333333333001,0.0,-0.0001333333333333
101,2010-09-01,0.030266666666666667,0.0004412526984127332,0.0020016666666666664,0.0,-0.0002666666666666334
102,2010-10-01,0.030266666666666664,0.0001472150000000668,0.0024255555555555332,0.0,-0.00023333333333333322
103,2010-11-01,0.03166666666666659,0.0005599930000000001,0.0025734848484848,0.0,-0.00023333333333333322
104,2010-12-01,0.03153333333333333,0.0007242125925926001,0.0024056521739130336,0.0,-0.00013333333333333323
105,2011-01-01,0.031133333333333332,0.0009279320634921332,0.0024241269841269665,0.0,-0.00016666666666666666
106,2011-02-01,0.030933333333333334,0.0009363816666667332,0.0026891666666666665,0.0,-0.00019999999999999993
107,2011-03-01,0.030933333333333334,0.0008325055072463999,0.0029850724637680995,0.0,-0.00018716666666666664
108,2011-04-01,0.031133333333333336,0.0006036392592592666,0.003637368421052633,0.0,-0.0003428666666666333
109,2011-05-01,0.031933333333333334,0.0006036675757575998,0.004050303030303033,0.0,-0.0004071333333333001
110,2011-06-01,0.031799999999999995,0.000786269,0.004228636363636333,0.0,-0.0003737999999999667
111,2011-07-01,0.031466666666666664,0.0009936301587302,0.0045253968253968005,0.0,-0.0003071333333333001
112,2011-08-01,0.030466666666666663,0.0023839786666665997,0.004206956521739099,0.0,-0.00012856666666663345
113,2011-09-01,0.029866666666666666,0.002607135151515133,0.004021515151515134,0.0,2.3666666666666337e-06
114,2011-10-01,0.029066666666666664,0.0030890659649122666,0.004019523809523799,0.0,0.00013570000000000002
115,2011-11-01,0.02806666666666673,0.0031687913333331994,0.0035822727272727672,0.0,0.0002690333333332999
116,2011-12-01,0.026799999999999997,0.002733333333333333,0.0031203174603174665,0.0,0.0005356999999999998
117,2012-01-01,0.02673333333333333,0.0023980447619048,0.0027407575757575665,0.0,0.00023076666666666676
118,2012-02-01,0.027133333333333332,0.0018808233333333334,0.0,0.002574966666666633,-0.00010556666666663329
119,2012-03-01,0.027666666666666666,0.0015913383333333998,0.0,0.0024919,-0.0001388999999999667
120,2012-04-01,0.02606666666666667,0.0018420077777777997,0.0,0.0024263999999999996,-0.0001388999999999667
121,2012-05-01,0.022466666666666666,0.0020366537037036663,0.0,0.0023833333333333,-0.0001388999999999667
122,2012-06-01,0.02113333333333333,0.002515407058823467,0.0,0.002099266666666633,-4.849999999999993e-05
123,2012-07-01,0.02166666666666666,0.0031559671111110665,0.0,0.0017245,-9.089999999999995e-05
124,2012-08-01,0.022400000000000003,0.0031148711111110665,0.0,0.0014827,-0.00022423333333333333
125,2012-09-01,0.021666666666666667,0.0026043870588234666,-2.0999999999966792e-05,0.0013600999999999665,0.0
126,2012-10-01,0.019533333333333333,0.001955985,7.362318840580002e-05,0.0010465666666666664,0.0
127,2012-11-01,0.020066666666666663,0.0024999157894736663,0.00012666666666666664,0.0009817333333332998,0.0
128,2012-12-01,0.019133333333333332,0.0019422866666665996,0.00018175438596493323,0.0009282666666666666,0.0
129,2013-01-01,0.018466666666666666,0.0022539039999999997,8.36363636363666e-05,0.0009409333333332999,0.0
130,2013-02-01,0.01813333333333333,0.0018894924444444001,-1.116666666663331e-05,0.0009662666666666664,0.0
131,2013-03-01,0.01893333333333333,0.0017976049122806665,1.3166666666666679e-05,0.0009896,0.0
132,2013-04-01,0.0188,0.0017648355555555332,-2.9682539682533385e-05,0.0010185666666666332,0.0
133,2013-05-01,0.017466666666666665,0.0017254116666666668,-4.0909090908999215e-06,0.0010187666666666665,0.0
134,2013-06-01,0.017399999999999933,0.0016680740350876666,-6.749999999996668e-05,0.0010597999999999667,0.0
135,2013-07-01,0.017466666666666665,0.0013053721739129998,-0.0002714492753623,0.0012314666666666664,0.0
136,2013-08-01,0.01653333333333333,0.001204336333333333,-0.00035287878787876667,0.0013087333333333,0.0
137,2013-09-01,0.016466666666666664,0.0010740487719298,-0.0003774603174602999,0.0013562666666666666,0.0
138,2013-10-01,0.016399999999999998,0.0006938053333333333,0.0,0.0013221,-0.00033666666666666675
139,2013-11-01,0.016399999999999998,0.0009130270370369998,0.0,0.0013448000000000002,-0.0003333333333333334
140,2013-12-01,0.016399999999999998,0.0008171005555555999,0.0,0.0012824666666666333,-0.0002666666666666667
141,2014-01-01,0.016666666666666666,0.0010888293333332665,0.0,0.0013364333333333333,-0.0003333333333333334
142,2014-02-01,0.016666666666666666,0.001186445,0.0,0.0013051,-0.00027333333333330004
143,2014-03-01,0.016866666666666665,0.0010667057142856665,0.0,0.0013385666666666332,-0.0003066666666666334
144,2014-04-01,0.017066666666666667,0.0009947293333333331,0.0,0.0013554999999999665,-0.0003066666666666334
145,2014-05-01,0.0172,0.0009440170000000001,0.0,0.001391466666666633,-0.0003333333333333
146,2014-06-01,0.017266666666666666,0.0008162733333332667,0.0,0.0014464666666666331,-0.0003333333333333
147,2014-07-01,0.0168,0.0006444444444444666,-0.0002501449275362001,0.0014213666666666666,0.0
148,2014-08-01,0.016666666666666666,0.0006133333333333999,-0.00020523809523806665,0.0014372999999999665,0.0
149,2014-09-01,0.01693333333333333,0.0006333333333333332,7.636363636366662e-05,0.0014763666666666665,0.0
150,2014-10-01,0.017333333333333333,0.0005333333333333333,0.00012463768115943328,0.0014611999999999666,0.0
151,2014-11-01,0.017466666666666665,0.0005904761904762,0.00016366666666666662,0.0014209333333333332,0.0
152,2014-12-01,0.017333333333333333,0.0007317708333333334,0.00023031746031746666,0.0013606,0.0
153,2015-01-01,0.01693333333333333,0.0038444444444443995,0.0003244444444444667,0.0013419999999999667,0.0
154,2015-02-01,0.014733333333333331,0.0055,0.0003393333333333333,0.0013787666666666334,0.0
155,2015-03-01,0.0144,0.006192284166666667,0.0003760606060606333,0.0014145333333332997,0.0
156,2015-04-01,0.014133333333333333,0.005436111111111066,0.00041766666666666666,0.0014650000000000002,0.0
157,2015-05-01,0.01333333333333333,0.006436111666666666,0.0005345614035087667,0.0013932666666666663,0.0
158,2015-06-01,0.013133333333333332,0.006317172222222199,0.0006463636363636333,0.0013062666666666667,-0.0
159,2015-07-01,0.013,0.006228703333333333,0.0006957971014492667,0.0013027999999999668,-0.0
160,2015-08-01,0.01253333333333333,0.006941666666666666,0.0009588888888888666,0.001089,-0.0
161,2015-09-01,0.012666666666666666,0.0068411744444444,0.0010234848484848335,0.0010525333333333,-0.0
162,2015-10-01,0.012666666666666666,0.007299999999999999,0.0010119696969696666,0.0011002,-0.0
163,2015-11-01,0.0128,0.006538886666666667,0.0012920634920634668,0.0009123666666666667,-0.0
164,2015-12-01,0.01199999999999993,0.008534758888888865,0.0022210606060606,0.00014256666666666654,-0.0
165,2016-01-01,0.011533333333333399,0.0087724866666666,0.002387166666666633,6.586666666666668e-05,-0.0
166,2016-02-01,0.011599999999999933,0.0095242426666666,0.002411904761904733,0.0001690999999999666,-0.0
167,2016-03-01,0.011733333333333332,0.00882778,0.0025950793650793332,0.0001275,-0.0
168,2016-04-01,0.011399999999999997,0.008645833333333266,0.0026639682539682332,0.00012966666666663356,-0.0
169,2016-05-01,0.0095333333333334,0.008902499999999933,0.0027572727272726664,6.430000000000006e-05,-0.0
170,2016-06-01,0.009600000000000001,0.008457633333333266,0.002726363636363633,8.226666666663347e-05,-0.0
171,2016-07-01,0.008733333333333267,0.009266666666666666,0.0030484126984126666,-0.0003546666666666998,-0.0
172,2016-08-01,0.006866666666666667,0.009866666666666666,0.0034273913043477997,-0.0010795666666667,-0.0
173,2016-09-01,0.006533333333333333,0.009999999999999998,0.003505454545454533,-0.0012364333333333664,-0.0
174,2016-10-01,0.006799999999999999,0.0098,0.00343,-0.0010749999999999998,-0.0
175,2016-11-01,0.007000000000000067,0.009799999999999934,0.003408939393939333,-0.0010408999999999666,-0.0
176,2016-12-01,0.006066666666666666,0.011133333333333332,0.003952539682539666,-0.0016591333333333663,-0.0
177,2017-01-01,0.005866666666666667,0.012199999999999997,0.0040851515151515,-0.0017930000000000328,-0.0
178,2017-02-01,0.006066666666666666,0.011158521111111064,0.003995333333333333,-0.0017108666666666664,-0.0
179,2017-03-01,0.005399999999999999,0.011966666666666667,0.004364492753623167,-0.0021144333333333667,-0.0
180,2017-04-01,0.004933333333333333,0.012134127333333267,0.0045346296296296,-0.0023162333333333666,-0.0
181,2017-05-01,0.004533333333333332,0.012984721666666602,0.0045981818181818,-0.0024639666666667,-0.0
182,2017-06-01,0.0037333333333333337,0.012899999999999998,0.004966666666666666,-0.0028852666666666993,-0.0
183,2017-07-01,0.0032000000000000674,0.013505555555555465,0.0051680952380952,-0.0030896666666666334,-0.0
184,2017-08-01,0.003,0.013766666666666667,0.005263623188405767,-0.003229366666666667,-0.0
185,2017-09-01,0.0031333333333333326,0.013968333333333333,0.005264603174603167,-0.0031363000000000003,-0.0
186,2017-10-01,0.002933333333333334,0.014567901481481467,0.005298484848484834,-0.002927100000000033,-0.0
187,2017-11-01,0.0026666666666666666,0.014844281111111066,0.005496666666666633,-0.002671433333333366,-0.0
188,2017-12-01,0.0015333333333333332,0.016028703703703663,0.006226315789473667,-0.0034043,-0.0
189,2018-01-01,0.0010666666666666672,0.016676983,0.006528181818181799,-0.0036916666666666994,-0.0
190,2018-02-01,-6.666666666666626e-05,0.017677083333333333,0.007028333333333333,-0.004110566666666667,-0.0
191,2018-03-01,-0.0010000000000000655,0.019168271666666667,0.008026349206349198,-0.004838600000000033,-0.0
192,2018-04-01,-0.0009333333333333322,0.020001567666666664,0.008428166666666665,-0.004812366666666666,-0.0
193,2018-05-01,-0.0013333333333333344,0.019641183333333267,0.0082840909090909,-0.005054833333333367,-0.0
194,2018-06-01,-0.0007999999999999997,0.0198698476190476,0.008373492063492033,-0.0051710666666666665,-0.0
195,2018-07-01,-0.0010000000000000009,0.019669572727272665,0.008302424242424233,-0.004746033333333366,-0.0
196,2018-08-01,-0.0015333333333333332,0.019781872727272665,0.008363333333333334,-0.004616033333333366,-0.0
197,2018-09-01,-0.0020666666666667327,0.020135225925925863,0.008529499999999999,-0.0047969,-0.0
198,2018-10-01,-0.002933333333333399,0.021340509523809465,0.008958985507246366,-0.005212733333333332,-0.0
199,2018-11-01,-0.0041333333333333335,0.0225,0.009587878787878767,-0.005617233333333367,-0.0
200,2018-12-01,-0.004466666666666667,0.0231066666666666,0.010006315789473665,-0.005951866666666666,-0.0
201,2019-01-01,-0.0034666666666666665,0.02269002370370366,0.009659999999999998,-0.005572599999999999,-0.0
202,2019-02-01,-0.0035333333333333328,0.02172411714285713,0.009328166666666665,-0.005380066666666699,-0.0
203,2019-03-01,-0.004333333333333332,0.02157716814814813,0.009297301587301566,-0.0054666666666666995,-0.0
204,2019-04-01,-0.005266666666666667,0.02145,0.009268166666666666,-0.005500000000000033,-0.0
205,2019-05-01,-0.005999999999999933,0.021435083333333202,0.009172878787878733,-0.005466666666666634,-0.0
206,2019-06-01,-0.0067333333333333325,0.020537033333333267,0.008763,-0.005066666666666666,-0.0
207,2019-07-01,-0.0074,0.020399999999999932,0.008616231884057966,-0.004833333333333334,-0.0
208,2019-08-01,-0.0072,0.0191166666666666,0.008225606060606032,-0.004333333333333333,-0.0
209,2019-09-01,-0.006999999999999999,0.01880833333333333,0.008158571428571399,-0.004199999999999999,-0.0
210,2019-10-01,-0.0066666666666665994,0.017577272727272598,0.0076428985507246,-0.003666666666666633,-0.0
211,2019-11-01,-0.005733333333333333,0.016504288888888864,0.007237619047619033,-0.0032666666666666664,-0.0
212,2019-12-01,-0.005733333333333334,0.0166444444444444,0.007182333333333333,-0.0032333333333333333,-0.0
213,2020-01-01,-0.005066666666666667,0.015991666666666668,0.0068037878787878675,-0.003033333333333367,-0.0
214,2020-02-01,-0.004666666666666667,0.015376316666666667,0.0066628333333333,-0.0028000000000000004,-0.0
215,2020-03-01,-0.002733333333333333,0.0135,0.005888787878787866,-0.005466666666666666,-0.0
216,2020-04-01,-0.0019666666666666665,0.009230555555555534,0.0033801666666666667,-0.0007333333333333334,-0.0
217,2020-05-01,-0.00023333333333333328,0.005555659259259199,0.0014731666666666665,0.0010666666666666667,-0.0
218,2020-06-01,-0.0003333333333333333,0.0057720966666666654,0.0019199999999999998,-6.66666666666667e-05,-0.0
219,2020-07-01,-0.0002666666666666666,0.005804756521739066,0.0020804347826086666,-0.0005333333333333333,-0.0
220,2020-08-01,-0.0003333333333333333,0.0057120476190476,0.0020990476190476,-0.0002666666666666667,-0.0
221,2020-09-01,-0.0002666666666666666,0.005591427272727267,0.0020712121212120996,-0.00023333333333333333,-0.0
222,2020-10-01,-0.00033333333333333327,0.0054545454545454,0.0020971212121211995,-0.00023333333333333328,-0.0
223,2020-11-01,-0.00046666666666666666,0.005933333333333267,0.0022695238095238,-0.0008,-0.0
224,2020-12-01,-0.0004999999999999999,0.0060848484848484655,0.002360303030303,-0.0009333333333333333,-0.0
225,2021-01-01,-0.0004333333333333333,0.005798919999999933,0.0022905,-0.0007333333333333333,-0.0
226,2021-02-01,-0.0003333333333333333,0.0056161599999999335,0.002170333333333333,-0.0004,-0.0
227,2021-03-01,-0.00023333333333333336,0.005533333333333267,0.002130289855072433,-0.0001333333333333333,-0.0
228,2021-04-01,-0.00023333333333333336,0.005590276666666666,0.0021605,-0.0001333333333333334,-0.0
229,2021-05-01,-0.0002,0.005568140350877133,0.0021336507936507666,-0.0001333333333333333,-0.0
230,2021-06-01,-0.0002,0.0055181818181818006,0.0021096969696969663,-6.666666666666662e-05,-0.0
231,2021-07-01,-0.0002666666666666667,0.0055742424242424,0.002149393939393933,-0.0001333333333333333,-0.0
232,2021-08-01,-0.0003,0.005587878787878733,0.002158636363636333,-0.0002,-0.0
233,2021-09-01,-0.0003,0.006133333333333266,0.0021501515151515,-0.0002,-0.0
234,2021-10-01,-0.00023333333333333336,0.0055779492063492,0.0021993650793650666,0.0003333333333333333,-0.0
235,2021-11-01,-0.0003333333333333333,0.005559739393939334,0.0023578787878787665,-6.66666666666667e-05,-0.0
236,2021-12-01,-0.0003666666666666666,0.005916376811594133,0.0025065217391304333,-6.666666666666655e-05,-0.0
237,2022-01-01,-0.0005,0.006227939682539666,0.002600476190476167,0.0020666666666666663,-0.0
238,2022-02-01,-0.0010333333333333332,0.007098613333333266,0.0030383333334999666,0.0028666666666666667,-0.0
239,2022-03-01,-0.0018666666666666666,0.009414495652173865,0.0040847826086956324,0.0017333333333332667,-0.0
240,2022-04-01,-0.0016666666666667002,0.010549999999999934,0.0045263157894736665,0.0014666666666666658,-0.0
241,2022-05-01,-0.0010999999999999996,0.013433333333333334,0.005719090909090899,-0.00013333333333333253,-0.0
242,2022-06-01,-0.0018000000000000006,0.0158571428571428,0.007030757575757567,-0.0010000000000000009,-0.0
243,2022-07-01,-0.0028666666666666675,0.0174,-0.0,-0.0022000000000000006,0.008436666666666667
244,2022-08-01,-0.003,0.01856363636363633,-0.0,-0.0017666666666666664,0.009266666666666666
245,2022-09-01,-0.001499999999999999,0.010208333333333364,-0.0,-0.001999999999999997,0.021506666666666664
246,2022-10-01,-0.003,0.011070833333333332,-0.0,-0.0030666666666666663,0.025773333333333332
247,2022-11-01,-0.004666666666666667,0.013066666666666666,-0.0,-0.006266666666666665,0.02984
248,2022-12-01,-0.004466666666666667,0.012578836507936533,-0.0,-0.004866666666666667,0.0301666666666666
249,2023-01-01,-0.0043,0.012076984126984134,-0.0,-0.0040000000000000036,0.030773333333333333
250,2023-02-01,-0.004266666666666666,0.012466666666666664,-0.0,-0.0035333333333333328,0.03159333333333333
251,2023-03-01,-0.004233333333333332,0.011820591304347866,-0.0,-0.0038666666666666663,0.03278666666666666
252,2023-04-01,-0.004566666666666665,0.011933333333333365,-0.0,-0.0034000000000000002,0.03354
253,2023-05-01,-0.004166666666666666,0.012333333333333365,-0.0,-0.002799999999999997,0.03445999999999993
254,2023-06-01,-0.0032333333333332986,0.012098484848484798,-0.0,-0.000866666666666599,0.034819999999999934
255,2023-07-01,-0.0035000000000000005,0.0121,-0.0,0.0009333333333333322,0.035686666666666665
256,2023-08-01,-0.004299999999999998,0.012242424242424265,-0.0,0.0006000000000000033,0.03628666666666666
257,2023-09-01,-0.004533333333333366,0.012399999999999998,-0.0,0.0002000000000000011,0.03644
258,2023-10-01,-0.0041666666666666675,0.0123,-0.0,-0.0004000000000000022,0.03648
259,2023-11-01,-0.0034333333333333342,0.012260606060606069,-0.0,-0.0003333333333333336,0.03590666666666667
260,2023-12-01,-0.0032333333333333333,0.012225,-0.0,-0.000666666666666732,0.03512000000000006
261,2024-01-01,-0.0030333333333333345,0.011915873015873,-0.0,-0.0004000000000000022,0.0349
262,2024-02-01,-0.002933333333333299,0.011733333333333299,-0.0,-6.666666666659918e-05,0.03461999999999993
263,2024-03-01,-0.003133333333333335,0.012633333333333333,-0.0,-0.0006000000000000033,0.03454
264,2024-04-01,-0.003199999999999999,0.012766666666666666,-0.0,-0.0010000000000000009,0.034806666666666666
265,2024-05-01,-0.0032333333333333333,0.012766666666666666,-0.0,-0.0011333333333333334,0.034673333333333334
266,2024-06-01,-0.0029666666666667008,0.012843333333333366,-0.0,-0.0007999999999999997,0.03420666666666673
267,2024-07-01,-0.002833333333333299,0.013721739130434733,-0.0,-0.0014666666666665975,0.03429333333333326
268,2024-08-01,-0.002466666666666668,0.013511758730158733,-0.0,-0.001400000000000003,0.03243333333333333
269,2024-09-01,-0.0014666666666666994,0.012792857142857165,-0.0,-0.00013333333333333253,0.03069333333333333
270,2024-10-01,-0.0006999999999999992,0.0124183579710145,-0.0,0.0008666666666666684,0.029093333333333332
271,2024-11-01,-0.0003666666666667003,0.0124116396825397,-0.0,0.0009999999999999315,0.02778666666666673
272,2024-12-01,-6.666666666666626e-05,0.012864166666666666,-0.0,0.0011999999999999973,0.027159999999999997
